 경기도 안양시 동안구 관양동	1657	1657	0000	동편마을(2단지)	월세	36.8	201706	11~20	         2,937	            20	5	2012	동편로												
 경기도 안양시 동안구 관양동	1657	1657	0000	동편마을(2단지)	월세	36.8	201706	11~20	         2,937	            20	9	2012	동편로												
 경기도 안양시 동안구 관양동	1657	1657	0000	동편마을(2단지)	월세	36.8	201706	21~30	         5,237	             8	12	2012	동편로												
 경기도 안양시 동안구 관양동	1651	1651	0000	동편마을(3단지)	전세	84.97	201705	11~20	        49,000	             0	10	2012	동편로												
 경기도 안양시 동안구 관양동	1651	1651	0000	동편마을(3단지)	전세	74.96	201705	11~20	        43,000	             0	2	2012	동편로												
 경기도 안양시 동안구 관양동	1651	1651	0000	동편마을(3단지)	월세	74.96	201705	11~20	        32,000	            40	2	2012	동편로												
 경기도 안양시 동안구 관양동	1651	1651	0000	동편마을(3단지)	월세	84.97	201705	21~31	        30,000	            40	3	2012	동편로												
 경기도 안양시 동안구 관양동	1651	1651	0000	동편마을(3단지)	전세	84.97	201706	1~10	        49,000	             0	16	2012	동편로												
 경기도 안양시 동안구 관양동	1651	1651	0000	동편마을(3단지)	전세	84.97	201706	1~10	        48,000	             0	12	2012	동편로												
 경기도 안양시 동안구 관양동	1651	1651	0000	동편마을(3단지)	전세	84.98	201706	11~20	        48,500	             0	15	2012	동편로												
 경기도 안양시 동안구 관양동	1651	1651	0000	동편마을(3단지)	전세	84.97	201706	11~20	        49,000	             0	5	2012	동편로												
 경기도 안양시 동안구 관양동	1651	1651	0000	동편마을(3단지)	전세	74.96	201707	21~31	        43,000	             0	6	2012	동편로												
 경기도 안양시 동안구 관양동	1651	1651	0000	동편마을(3단지)	전세	84.98	201707	21~31	        48,500	             0	15	2012	동편로												
 경기도 안양시 동안구 관양동	1669	1669	0000	동편마을(4단지)	전세	120.48	201705	11~20	        50,000	             0	9	2012	동편로												
 경기도 안양시 동안구 관양동	1669	1669	0000	동편마을(4단지)	전세	100.52	201707	11~20	        59,000	             0	4	2012	동편로												
 경기도 안양시 동안구 관양동	1463-5	1463	0005	리버빌(102동)	전세	84.6	201706	21~30	        23,000	             0	4	2001	관양로												
 경기도 안양시 동안구 관양동	1463-6	1463	0006	상남	월세	51.48	201706	1~10	         5,000	            55	5	1988	관양로												
 경기도 안양시 동안구 관양동	1440-9	1440	0009	수정	월세	55.14	201705	1~10	         5,000	            50	3	1986	관악대로276번길												
